# time_s dtheta_x_rad dtheta_y_rad dtheta_z_rad dbg_x_rps dbg_y_rps dbg_z_rps
2489.0787999999998 1.3478971757768952 -0.64072565930650172 1.3033352806564744 0 0 0
2489.0888 1.2213554126662429 -0.57203390392807063 1.3217748917574097 0 0 0
2489.0988000000002 1.1013393157049149 -0.51369242176135832 1.325684437687545 0 0 0
2489.1088 0.98656826004996512 -0.46827119866640404 1.3114130892995712 0 0 0
2489.1188000000002 0.8763931733743946 -0.43749084801623089 1.2752418894887403 0 0 0
2489.1288 0.77067619860045855 -0.42193482140090438 1.2133383804685551 0 0 0
2489.1388000000002 0.66982829095948515 -0.42032214776592658 1.1233070214996468 0 0 0
2489.1487999999999 0.57586025440915256 -0.42833605950632675 1.0090677327537494 0 0 0
2489.1588000000002 0.49163057753558692 -0.44096783215545593 0.87566194232585914 0 0 0
2489.1687999999999 0.42048743481674289 -0.45381399162404529 0.72777609273013233 0 0 0
2489.1788000000001 0.36612405081989319 -0.46355874710080353 0.57004123673791818 0 0 0
2489.1887999999999 0.33241866700534267 -0.46825455556874263 0.40721403143015461 0 0 0
2489.1988000000001 0.32321728150802609 -0.46727231035377498 0.24427980888452036 0 0 0
2489.2087999999999 0.34222605298999098 -0.46102073623297768 0.086500606948481371 0 0 0
2489.2188000000001 0.39291084128402454 -0.45036917641675639 -0.060527836008647903 0 0 0
2489.2287999999999 0.47844868604787222 -0.43576033998415331 -0.19082432925588141 0 0 0
2489.2388000000001 0.60046482434894299 -0.41706142314356037 -0.29898811630131589 0 0 0
2489.2487999999998 0.75508767752561046 -0.39603322737134861 -0.38375569760592448 0 0 0
2489.2588000000001 0.93658269241444325 -0.37401019529778973 -0.4457336942899951 0 0 0
2489.2687999999998 1.138952316500347 -0.3515862941641254 -0.48680915410505238 0 0 0
2489.2788 1.3562115595876629 -0.32921263353508623 -0.51043541893876676 0 0 0
2489.2887999999998 1.5825777523423308 -0.30765599426137757 -0.52170847893597105 0 0 0
2489.2988 1.8125455786168703 -0.2884006218234727 -0.52721211770021659 0 0 0
2489.3087999999998 2.0408569812422499 -0.27403803701441681 -0.53465109743769368 0 0 0
2489.3188 2.2623204857749317 -0.26871722876100546 -0.55227644728019387 0 0 0
2489.3287999999998 2.4715123200092419 -0.27871774440946046 -0.58806869452600707 0 0 0
2489.3388 2.6631459906005008 -0.31082499183506729 -0.64774054821836757 0 0 0
2489.3488000000002 2.8343830560695902 -0.36451403682923333 -0.73074349116696213 0 0 0
2489.3588 2.9831870601574861 -0.4376466175479522 -0.83238165047357526 0 0 0
2489.3688000000002 -2.8252702048589793 0.48031548160767357 0.85906683198466127 0 0 0
2489.3788 -2.654949256005307 0.52508544873528185 0.87605311804739316 0 0 0
2489.3888000000002 -2.5023392683070909 0.57347548313687258 0.88472119022448559 0 0 0
2489.3987999999999 -2.3716389629771641 0.62359205829783426 0.88097593071520319 0 0 0
2489.4088000000002 -2.2671497412643502 0.67359450994356851 0.86221894316830139 0 0 0
2489.4187999999999 -2.193097984805719 0.72139024043992095 0.82684696797616308 0 0 0
2489.4288000000001 -2.1534730408807854 0.76435834875170383 0.77363055365530597 0 0 0
2489.4387999999999 -2.1502350902153338 0.80006926316168969 0.7018743998200071 0 0 0
2489.4488000000001 -2.1782677957176371 0.82965308445357144 0.61397155628965938 0 0 0
2489.4587999999999 -2.2303671177174862 0.8543415413450951 0.51241332238881743 0 0 0
2489.4688000000001 -2.2991419084902791 0.8748063011521573 0.39914477997614717 0 0 0
2489.4787999999999 -2.3771419237616658 0.89169841375047509 0.27606071825663453 0 0 0
2489.4888000000001 -2.4570134390340046 0.90602615944543607 0.14545152467259578 0 0 0
2489.4987999999998 -2.5316980438696222 0.91940363043310536 0.010420316276448908 0 0 0
2489.5088000000001 -2.5947153927711422 0.93419382889233049 -0.12477828506151169 0 0 0
2489.5187999999998 -2.6404821224752526 0.95355294550851044 -0.2545221273425271 0 0 0
2489.5288 -2.6645331666602714 0.98133697940651432 -0.37184823158030544 0 0 0
2489.5387999999998 -2.6649012004056871 1.0204663781611523 -0.4702313908403854 0 0 0
2489.5488 -2.64600476997673 1.0679094293463944 -0.54935125703117538 0 0 0
2489.5587999999998 -2.613949115086629 1.1191834196752999 -0.61103399627704502 0 0 0
2489.5688 -2.5748763776828381 1.1702015967804003 -0.65765763439934877 0 0 0
2489.5787999999998 -2.5348970483739359 1.2173335402672929 -0.69211198682650144 0 0 0
2489.5888 -2.4999863588172091 1.2572952619346029 -0.71767481520332632 0 0 0
2489.5988000000002 -2.4759533412632848 1.2869290429363727 -0.73785298258613585 0 0 0
2489.6088 -2.4683688223684843 1.3028919933159715 -0.75625935807603795 0 0 0
2489.6188000000002 -2.4825010291525533 1.3012639147768543 -0.77653206402119257 0 0 0
2489.6288 -2.5231070402803542 1.2770560326336533 -0.80227661435023667 0 0 0
2489.6388000000002 -2.593023838357333 1.2250438898003801 -0.83571412995484706 0 0 0
2489.6487999999999 -2.6893888485710526 1.1444864167062125 -0.87326742265009694 0 0 0
2489.6588000000002 -2.8076564603416867 1.0360684888514209 -0.90972899582209499 0 0 0
2489.6687999999999 2.8027104635522044 -0.8581141865861811 0.89501075984426048 0 0 0
2489.6788000000001 2.7574539218343319 -0.66196076642903634 0.85502311293823552 0 0 0
2489.6887999999999 2.6931720017391929 -0.46687795392472037 0.79679629681719299 0 0 0
2489.6988000000001 2.6080226837974232 -0.28275173646260715 0.7208289856974035 0 0 0
2489.7087999999999 2.501768734508758 -0.11861854336878973 0.62869329599726087 0 0 0
2489.7188000000001 2.375791749889042 0.017831456524295495 0.5224660085669125 0 0 0
2489.7287999999999 2.232896842256276 0.12069346304293049 0.40391332358545007 0 0 0
2489.7388000000001 2.0769943295163578 0.1873545767700949 0.2752777624082986 0 0 0
2489.7487999999998 1.9130129959230215 0.22223231632277021 0.1435233777747951 0 0 0
2489.7588000000001 1.7465205732460081 0.23219273339976182 0.014865235905988271 0 0 0
2489.7687999999998 1.583220593324731 0.22448626919906467 -0.1063514924482831 0 0 0
2489.7788 1.4287927126284981 0.2062122425585397 -0.21684967956469936 0 0 0
2489.7887999999998 1.2888130914583094 0.18398215898848408 -0.31386963803595647 0 0 0
2489.7988 1.1688231076689954 0.16363896328361582 -0.39471389932796552 0 0 0
2489.8087999999998 1.0743322359713097 0.15012818097621319 -0.45645057504300568 0 0 0
2489.8188 1.0107539447708374 0.14746344953800128 -0.49564440010219535 0 0 0
2489.8287999999998 0.98327711220813752 0.15884406378407118 -0.50807812244460504 0 0 0
2489.8388 0.9949400207986614 0.18589008312077754 -0.49020379148920828 0 0 0
2489.8488000000002 1.0415448140759784 0.22556633754242261 -0.44469495182322699 0 0 0
2489.8588 1.1167300635096633 0.27365995592091913 -0.3755555536425807 0 0 0
2489.8688000000002 1.2141872822754811 0.32606329787150135 -0.28683488732523515 0 0 0
2489.8788 1.3279246611517863 0.37894443869040523 -0.1831976587074996 0 0 0
2489.8888000000002 1.4525706089041812 0.4288520871836724 -0.070226592677927829 0 0 0
2489.8987999999999 1.5834757101274208 0.4727914977629965 0.045412335732919917 0 0 0
2489.9088000000002 1.7167445311296425 0.50816182374791319 0.15600500838725087 0 0 0
2489.9187999999999 1.8490649974356177 0.53255383977585968 0.25291050445264734 0 0 0
2489.9288000000001 1.9773964729460265 0.54331142154413359 0.32684096647932237 0 0 0
2489.9387999999999 2.0990095463822573 0.53807601130404803 0.37033841749116136 0 0 0
2489.9488000000001 2.2124137605822867 0.51835361511623179 0.38477964124273328 0 0 0
2489.9587999999999 2.3157777241048931 0.48600313873251733 0.37497837521056232 0 0 0
2489.9688000000001 2.4068716229556966 0.44240678643905312 0.34686089339523957 0 0 0
2489.9787999999999 2.4834797962346036 0.38902003171184113 0.30712573534760335 0 0 0
2489.9888000000001 2.5436310845026302 0.3278298497890173 0.26284440092054928 0 0 0
2489.9987999999998 2.5858901619577481 0.26161142987775821 0.22117178625253595 0 0 0
2490.0088000000001 2.6093838440005843 0.19402177523042669 0.18893096667261694 0 0 0
2490.0187999999998 2.6137931649296844 0.12945227309735621 0.1723577242425561 0 0 0
2490.0288 2.5992197417867802 0.072677741424691189 0.1769939671519975 0 0 0
2490.0387999999998 2.5664677377387219 0.027225032015312161 0.20591357550126541 0 0 0
2490.0488 2.5185748620280495 -0.0087009810759194461 0.25430441844461693 0 0 0
2490.0587999999998 2.4593153830431573 -0.038626844197430045 0.31585251601870101 0 0 0
2490.0688 2.3927906578565383 -0.066300190033037845 0.38506038108975094 0 0 0
2490.0787999999998 2.3235761972216795 -0.095491149118050137 0.45733393919311383 0 0 0
2490.0888 2.2566643455383044 -0.12983267113559538 0.52892557358253522 0 0 0
2490.0988000000002 2.1973649628833329 -0.17274541535668225 0.59672552643371468 0 0 0
2490.1088 2.1510882605296415 -0.22744890338648621 0.65788414216777225 0 0 0
2490.1188000000002 2.1231245834266699 -0.29715433486341963 0.70939878121295707 0 0 0
2490.1288 2.1182930196188017 -0.38534618621126043 0.74751779130259366 0 0 0
2490.1388000000002 2.1392889274979359 -0.49470917289657701 0.76812829228064905 0 0 0
2490.1487999999999 2.1829277050736469 -0.62225334698651869 0.76981741277915849 0 0 0
2490.1588000000002 2.2445267884555005 -0.76332282084705916 0.75150325574661347 0 0 0
2490.1687999999999 2.3196750506696864 -0.91279694593533323 0.71209503970794641 0 0 0
2490.1788000000001 2.4045878872528403 -1.0648753572354286 0.65127819760004024 0 0 0
2490.1887999999999 2.4964140391932936 -1.2129438409573075 0.57009031551332567 0 0 0
2490.1988000000001 2.5935579967851385 -1.3495981566175828 0.47132613575979182 0 0 0
2490.2087999999999 2.6958623182962969 -1.4666368057773869 0.35961256707719974 0 0 0
2490.2188000000001 -2.6750418666502256 1.4831577403124994 -0.2300980151955683 0 0 0
2490.2287999999999 -2.5819440600464287 1.4177013990324407 -0.10923510199201021 0 0 0
2490.2388000000001 -2.510395998079026 1.3215501858156475 -0.011702979105798863 0 0 0
2490.2487999999998 -2.4568124542559895 1.2014511354118853 0.062684922987440106 0 0 0
2490.2588000000001 -2.4156607818828593 1.0645723889452241 0.11559425451938807 0 0 0
2490.2687999999998 -2.381498463970384 0.91732453891530585 0.14948928500866787 0 0 0
2490.2788 -2.3490528162273718 0.76562359647848111 0.16723765243377869 0 0 0
2490.2887999999998 -2.3133801481677505 0.61514531751130974 0.17177207868295891 0 0 0
2490.2988 -2.270069640066199 0.47153657749025846 0.16579451763039191 0 0 0
2490.3087999999998 -2.2154851155142152 0.34052330075749221 0.15150521117063845 0 0 0
2490.3188 -2.1467669789464523 0.22777441071299079 0.13023214289805771 0 0 0
2490.3287999999998 -2.0619235143528032 0.13873494459397484 0.10221374288768269 0 0 0
2490.3388 -1.9604215785747883 0.076966575565266079 0.067278603137216911 0 0 0
2490.3488000000002 -1.8456906576190857 0.039874207431140049 0.027955250039441309 0 0 0
2490.3588 -1.7218384751414895 0.022835221732336694 -0.013407249433406142 0 0 0
2490.3688000000002 -1.5926766304606188 0.020964666846621467 -0.055283335537490146 0 0 0
2490.3788 -1.4617072680301586 0.029307968995073739 -0.096658920307263752 0 0 0
2490.3888000000002 -1.3322725935342807 0.043108932050493147 -0.13666296627229454 0 0 0
2490.3987999999999 -1.2076596358994742 0.057957352789849564 -0.17436799462130581 0 0 0
2490.4088000000002 -1.0911320779181655 0.06988379031255651 -0.20864278174590778 0 0 0
2490.4187999999999 -0.9859908313282596 0.075479711397342386 -0.23801189069999121 0 0 0
2490.4288000000001 -0.89555262095623522 0.071868808266673842 -0.26060313706522037 0 0 0
2490.4387999999999 -0.82250840659750735 0.057234135609827534 -0.27514112421517611 0 0 0
2490.4488000000001 -0.76719336249886838 0.032560720020674803 -0.28446660959541437 0 0 0
2490.4587999999999 -0.72909580589056 -0.00034207639696033241 -0.29232391004764979 0 0 0
2490.4688000000001 -0.70735219672974048 -0.039693571935945852 -0.30233138799232195 0 0 0
2490.4787999999999 -0.70077060762973054 -0.083898657737565871 -0.31813913603849975 0 0 0
2490.4888000000001 -0.7079140076446222 -0.13156536108765332 -0.34351669991729311 0 0 0
2490.4987999999998 -0.72711170160806604 -0.1814992515539128 -0.38242594127128532 0 0 0
2490.5088000000001 -0.7565461103077511 -0.23257341213333332 -0.4390512349625651 0 0 0
2490.5187999999998 -0.79432861573249525 -0.2835501148428034 -0.517794672844341 0 0 0
2490.5288 -0.83863434499148859 -0.33284366720431668 -0.62322603415677325 0 0 0
2490.5387999999998 -0.88758288612731784 -0.3787567031312703 -0.75856033137500489 0 0 0
2490.5488 -0.9385691789121956 -0.42133740544926385 -0.92080389426468634 0 0 0
2490.5587999999998 -0.9895698588530335 -0.46119176429895486 -1.1049514364791819 0 0 0
2490.5688 -1.0395410388480899 -0.49908785267035466 -1.3056455716261812 0 0 0
2490.5787999999998 -1.088487074596671 -0.53598346753292658 -1.517218243016599 0 0 0
2490.5888 -1.137445533137071 -0.57299975842472861 -1.7337394191250537 0 0 0
2490.5988000000002 -1.1884347545996017 -0.61142738091382054 -1.9490345722851965 0 0 0
2490.6088 -1.2442940118357064 -0.65273122074244927 -2.1566591219771114 0 0 0
2490.6188000000002 -1.3084921387484618 -0.69873166148810684 -2.3497773327649183 0 0 0
2490.6288 -1.3845987092663954 -0.75183378230809939 -2.5210556277825642 0 0 0
2490.6388000000002 1.4658830709369863 0.80944894676365253 2.6454756635869408 0 0 0
2490.6487999999999 1.4182512739970676 0.79589096726718334 2.4807700779825672 0 0 0
2490.6588000000002 1.3944913820082327 0.79408795228381135 2.3136306183388045 0 0 0
2490.6687999999999 1.3907879368337011 0.80194611112077163 2.1435907021653464 0 0 0
2490.6788000000001 1.4036877230130562 0.81739289278840244 1.9694385507463477 0 0 0
2490.6887999999999 1.4299804368360658 0.8380729857614263 1.7895259551768257 0 0 0
2490.6988000000001 1.4666767982892481 0.86127733806322693 1.6019278591484802 0 0 0
2490.7087999999999 1.5110372741758131 0.88387732482627346 1.4046554722118498 0 0 0
2490.7188000000001 1.560621331318832 0.90239238049405113 1.1957995160766459 0 0 0
2490.7287999999999 1.6134212604727174 0.91310747312130702 0.97366486560191701 0 0 0
2490.7388000000001 1.6672566496406669 0.91295981850004948 0.73749074665538028 0 0 0
2490.7487999999998 1.7180189071840093 0.90198586085023091 0.48998685826808885 0 0 0
2490.7588000000001 1.7621515995563437 0.88186594004177299 0.23501486440760505 0 0 0
2490.7687999999998 1.7974944485117452 0.854973684207883 -0.023368850320729988 0 0 0
2490.7788 1.8232722677656443 0.82402345304556768 -0.28099784675701356 0 0 0
2490.7887999999998 1.8400350465951907 0.79182532090487967 -0.53368885069195282 0 0 0
2490.7988 1.8495084749549622 0.76110804003553023 -0.7773044031437456 0 0 0
2490.8087999999998 1.8545037080197799 0.73449064906067396 -1.0077439496264851 0 0 0
2490.8188 1.8587132587299828 0.7145961906638626 -1.2209372579296403 0 0 0
2490.8287999999998 1.8664242743732209 0.70430885811404287 -1.4127971521377367 0 0 0
2490.8388 1.8813689117261632 0.70629750646728129 -1.5801360988030231 0 0 0
2490.8488000000002 1.9034236520551158 0.72062924920237492 -1.7238612110440032 0 0 0
2490.8588 1.9300313062438581 0.74730315423764382 -1.8456267580710148 0 0 0
2490.8688000000002 1.9574136761562879 0.78681917695007197 -1.9466707630994351 0 0 0
2490.8788 1.9809777181437995 0.83964204000898968 -2.0278774324320077 0 0 0
2490.8888000000002 1.9957043793144 0.90564791945222189 -2.0898029497285915 0 0 0
2490.8987999999999 1.996514432200668 0.98357513307473687 -2.1327193915854479 0 0 0
2490.9088000000002 1.978663054254121 1.0706846754288744 -2.1567148868584503 0 0 0
2490.9187999999999 1.9380378872024615 1.1625678578626775 -2.1619183165289999 0 0 0
2490.9288000000001 1.871382973641881 1.2533346298973234 -2.1487677288361566 0 0 0
2490.9387999999999 1.7777811989935062 1.3361851171571366 -2.1185732915757631 0 0 0
2490.9488000000001 1.6630758586868231 1.40449906010424 -2.0746654658882107 0 0 0
2490.9587999999999 1.5348842613810014 1.4528575274082469 -2.0213564835616418 0 0 0
2490.9688000000001 1.4009293588878311 1.4775416418227878 -1.9630114568373416 0 0 0
2490.9787999999999 1.2689276515107821 1.4764868588532101 -1.9036345230401928 0 0 0
2490.9888000000001 1.1464879380318833 1.4490903815415872 -1.8465781371802303 0 0 0
2490.9987999999998 1.040946045700788 1.3958701729960408 -1.7944921555239211 0 0 0
2491.0088000000001 0.95915988567037114 1.3179850276639191 -1.7494509421661675 0 0 0
2491.0187999999998 0.90725899615934757 1.216650196658174 -1.7132059939998707 0 0 0
2491.0288 0.89039161363018771 1.092487769455619 -1.68743829122177 0 0 0
2491.0387999999998 0.91078702480919627 0.94586323429527319 -1.6728479760614088 0 0 0
2491.0488 0.9627749568914411 0.78032330946695372 -1.6656828574982823 0 0 0
2491.0587999999998 1.038492765287792 0.59967385467034251 -1.6618262040394314 0 0 0
2491.0688 1.1300861644598055 0.4072995513525382 -1.6580152948700635 0 0 0
2491.0787999999998 1.2300807316147557 0.20670560504474095 -1.6516666359491501 0 0 0
2491.0888 1.3316953687206652 0.0019588598447027789 -1.6408268767942578 0 0 0
2491.0988000000002 1.4291474084969074 -0.20198845935459295 -1.6242434492228341 0 0 0
